8.091716898195326912e-01,2.539529070059125537e-01,0.000000000000000000e+00
9.810456568425758306e-01,7.136650889996012381e-01,0.000000000000000000e+00
7.966114165365932864e-01,9.746897609998242951e-01,1.000000000000000000e+00
5.022827380448879886e-02,6.155027039045232184e-01,1.000000000000000000e+00
4.458570788699445231e-02,9.408406996708166270e-01,0.000000000000000000e+00
8.384487954954603639e-01,4.858170277983201446e-01,0.000000000000000000e+00
5.942521195002632428e-01,2.624306597898502513e-01,1.000000000000000000e+00
1.090507138922683916e-01,3.531218728986884603e-01,1.000000000000000000e+00
9.005890145868289398e-01,3.666360508864029422e-01,0.000000000000000000e+00
7.778449010546972797e-01,6.402001035812121543e-02,0.000000000000000000e+00
9.592344769219631750e-01,6.452047012043500285e-01,0.000000000000000000e+00
7.954030013403800004e-01,8.414283315059404300e-01,0.000000000000000000e+00
1.841827681660291871e-01,3.995958644238006841e-02,0.000000000000000000e+00
6.390526896059819384e-01,5.843160494448073061e-01,0.000000000000000000e+00
7.899554511612563168e-01,5.747672725686753248e-01,0.000000000000000000e+00
5.524278730179741359e-01,6.064644847949673956e-02,0.000000000000000000e+00
7.660260678329496864e-01,9.932575743873472973e-02,0.000000000000000000e+00
9.035904488373091015e-01,4.080410552058020279e-01,1.000000000000000000e+00
3.731289027601050190e-01,6.024544578024626507e-02,0.000000000000000000e+00
9.410905789262193899e-01,9.338711474456529160e-01,1.000000000000000000e+00
2.708111044036844994e-01,9.037873325433724014e-01,1.000000000000000000e+00
3.953616346727880648e-01,2.062132381527047587e-01,0.000000000000000000e+00
3.986709067455449507e-01,1.895361555477304005e-01,0.000000000000000000e+00
4.531395893570424604e-01,6.240517573407400320e-01,1.000000000000000000e+00
3.218883600420369140e-01,7.626758381278435639e-01,1.000000000000000000e+00
6.981961211328329142e-01,9.620885274144728161e-01,1.000000000000000000e+00
8.158928245353482822e-01,1.847559859669857252e-01,0.000000000000000000e+00
5.598068346249347460e-01,8.376999877716214682e-01,1.000000000000000000e+00
9.798108603493276281e-01,2.999633082486129476e-01,1.000000000000000000e+00
1.479875581258305317e-01,8.513189370718254878e-01,0.000000000000000000e+00
6.483069706903981100e-01,1.118289213341814303e-01,0.000000000000000000e+00
5.665058314841053821e-02,3.577923366842871156e-01,1.000000000000000000e+00
3.049858121702571090e-01,2.101892144509172056e-01,0.000000000000000000e+00
5.526420871742813157e-01,7.566001673559795693e-01,1.000000000000000000e+00
6.582365980505465730e-01,2.640829015244557931e-01,1.000000000000000000e+00
4.954669816325758536e-01,8.851510759466341138e-02,0.000000000000000000e+00
9.141071126108398781e-01,2.278675369951705942e-01,1.000000000000000000e+00
4.072241968767720266e-01,5.587090525371396499e-01,0.000000000000000000e+00
8.941932445352329673e-01,2.497107537491795037e-01,0.000000000000000000e+00
2.964848261543432395e-01,7.640160156398688729e-01,1.000000000000000000e+00
1.718556433007221163e-01,1.213781472477110102e-01,0.000000000000000000e+00
5.457304564542250214e-01,3.416351619330333378e-01,0.000000000000000000e+00
2.116845169907609625e-01,1.150170178436638047e-02,1.000000000000000000e+00
3.516353514193616414e-01,9.005682932782463901e-01,0.000000000000000000e+00
4.272388835782273686e-01,2.345849060700957445e-01,1.000000000000000000e+00
2.098235184009413778e-01,3.403184867274612335e-01,0.000000000000000000e+00
1.224678503268908925e-01,4.021253399089571579e-01,0.000000000000000000e+00
9.244511127114012350e-01,4.479822030843322311e-01,0.000000000000000000e+00
2.669765423947790817e-01,4.384655153632925906e-01,0.000000000000000000e+00
6.830394261603367489e-02,2.143786303660437653e-01,0.000000000000000000e+00
4.338674619024972534e-01,1.642193216160134916e-01,0.000000000000000000e+00
5.939250650161838063e-01,8.190252550310008761e-01,1.000000000000000000e+00
5.748376704395686820e-01,4.942496256910392516e-01,1.000000000000000000e+00
4.973840646258406162e-01,5.584034634067363001e-01,0.000000000000000000e+00
8.388329184919230963e-01,9.075145211625031960e-01,0.000000000000000000e+00
9.376650260547090276e-01,2.310730008168319083e-01,0.000000000000000000e+00
3.506697763049498873e-01,2.280170315749021626e-01,1.000000000000000000e+00
2.509946414265102899e-01,8.831909319344261045e-01,1.000000000000000000e+00
7.666855046484191138e-01,2.221952123619918007e-01,0.000000000000000000e+00
6.300263977003629501e-01,1.872428788767158681e-01,0.000000000000000000e+00
6.294475234280280107e-01,3.660915458155548086e-01,1.000000000000000000e+00
6.954374488131945808e-01,5.684214849534721115e-01,1.000000000000000000e+00
9.546568850882724000e-01,4.862740896803484647e-01,1.000000000000000000e+00
2.767664062600461161e-01,6.890908767654506661e-01,1.000000000000000000e+00
6.592275238614709876e-01,9.461652879519213410e-01,1.000000000000000000e+00
9.421238261514059964e-01,1.957992676193305304e-01,1.000000000000000000e+00
9.564303453647834408e-01,8.282427200143702706e-01,1.000000000000000000e+00
4.152679413638933337e-01,6.822184525032117808e-01,1.000000000000000000e+00
2.245548200506640724e-01,8.711437053526700502e-01,1.000000000000000000e+00
2.066490018103399606e-01,7.438153552298029103e-01,1.000000000000000000e+00
1.502828855721267676e-01,9.646034694121213837e-01,0.000000000000000000e+00
8.854470783359263963e-01,4.633012255058555073e-01,1.000000000000000000e+00
7.479646432193712835e-01,3.617155330709354022e-01,0.000000000000000000e+00
